,pessoaID,solicitacaoID,historicoID,idadePessoa,salarioAnualPessoa,moradiaPessoa,tempoTrabalhoPessoa,motivoEmprestimo,pontuacaoEmprestimo,totalEmprestimo,taxaJuros,statusInadimplencia,comprometimentoRendaPorcentagem,pessoaInadimplente,tempoUltimaSolicitacaoCredito
7379,3GeZBGTS-JR5o,5iQc0BEp-9HAO,aLM6LhMU-jWZZ,24.0,25000.0,Aluguel,3.0,Empreendimento ,A,5000.0,7.14,0.0,0.2,N,2
7380,mEiLPw61-OkcX,Nx4eYiTX-WB5s,CCIdkQxX-JYeW,26.0,75000.0,Hipotecada,1.0,Melhora do lar,A,3000.0,9.63,0.0,0.04,N,3
7381,zKU3ze6n-q5Xs,SBc885ua-5qux,gOy4chfx-dYzr,22.0,47800.0,Hipotecada,5.0,Pessoal,C,1500.0,13.43,0.0,0.03,Y,4
7382,n4CORl01-2EaE,S6FhkU3A-Lkn0,mmQhaPN5-SgTH,30.0,340000.0,Hipotecada,2.0,Melhora do lar,F,25000.0,18.3,0.0,0.07,N,8
7383,ExWA0m4S-K5tF,hqIHXP1c-7C0O,UKEMUd2O-4XeI,24.0,118000.0,Aluguel,5.0,Melhora do lar,A,7000.0,8.49,0.0,0.06,N,2
7384,MRRyp1J2-6P2H,ODBmilje-dzC1,GWO9rP9J-bDT4,26.0,111000.0,Hipotecada,10.0,Médico,A,5000.0,5.79,0.0,0.05,N,3
7385,xPWN39FP-9ENq,o0yIMOBQ-oi1Y,OfnEIDCd-E1Uc,24.0,30000.0,Aluguel,0.0,Educativo,C,4800.0,13.35,0.0,0.16,N,3
7386,CG5J2ic1-AZn4,8ozbC8r3-O94a,s7k2D4CU-Sqth,26.0,140000.0,Hipotecada,5.0,Melhora do lar,D,13050.0,14.59,0.0,0.09,Y,3
7387,RUsL7UF6-I5HD,GILF9cEN-buZk,OPTQ9EoT-vG3i,23.0,78500.0,Hipotecada,7.0,Educativo,A,7200.0,7.49,0.0,0.09,N,3
7388,fu0ShTBD-yADl,3njLAxAG-l38M,gaoI745L-MP0P,49.0,42000.0,Hipotecada,12.0,Médico,A,3000.0,8.9,0.0,0.07,N,15
7389,Hk8Nm9MC-oDk6,C3bOD5a7-kE8J,q11XyQFv-ptkH,29.0,95000.0,Hipotecada,4.0,Melhora do lar,C,2400.0,13.72,0.0,0.03,N,8
7390,HLhegirl-F0K5,oQ7GQHYL-bEoq,WkWEsBo4-SU0o,23.0,40000.0,Hipotecada,7.0,Pagamento de débitos,C,6000.0,14.79,0.0,0.15,Y,3
7391,Dz86424B-BKWq,RfqE9iOL-699g,WxFhYYeN-pjaA,21.0,62000.0,Aluguel,2.0,Educativo,B,6000.0,10.25,0.0,0.1,N,4
7392,gUKHDmfM-K0M2,3pbMIIUD-sWcz,R1qQZ88s-Pcx9,21.0,23000.0,Aluguel,5.0,Educativo,B,6000.0,10.95,0.0,0.26,N,2
7393,g23oOOJe-WEQp,FP50wlnR-zi01,xw1BCx9O-EwNW,24.0,72000.0,Aluguel,0.0,Pagamento de débitos,A,16875.0,6.54,0.0,0.23,N,4
7394,3Zj5Z367-CtBG,JPynLghw-KtPv,3QyXHxU6-zweQ,25.0,70000.0,Aluguel,4.0,Pessoal,C,8000.0,15.96,0.0,0.11,Y,3
7395,mN4PPRN7-MuJK,dQEXY8N2-lEb5,d4kC782i-HaM6,34.0,106000.0,Hipotecada,6.0,Melhora do lar,A,7200.0,7.29,0.0,0.07,N,8
7396,YpHNMZvR-72Cb,oQ4SIpi0-xPMY,z6faeTfw-lnrc,27.0,50000.0,Própria,8.0,Empreendimento ,A,12000.0,5.42,0.0,0.24,N,7
7397,zlbp4bi9-Gsur,Gp5fEk7E-QoKF,OQtLfBg7-3OL0,29.0,74004.0,Hipotecada,2.0,Pagamento de débitos,B,10000.0,11.86,0.0,0.14,N,8
7398,COXtTjX4-F3B4,RY1pazXw-FJdw,RJYeihbt-u8Op,26.0,33600.0,Aluguel,4.0,Pagamento de débitos,B,6000.0,10.71,0.0,0.18,N,3
7399,iZ44YSqG-j7CC,0KezeJyO-GHqd,Rib8WBoe-4in2,31.0,30000.0,Aluguel,0.0,Melhora do lar,D,5500.0,15.21,1.0,0.18,Y,7
7400,0pZLTqXl-5zdR,Px0XQYtR-dI7S,GqUR0w5j-SFZW,23.0,46443.0,Aluguel,7.0,Educativo,A,6000.0,7.9,0.0,0.13,N,4
7401,H4f9l7vS-OAfM,PWlRZDDZ-2oBr,JyrYkPcI-ZZxt,27.0,45468.0,Aluguel,2.0,Empreendimento ,C,4000.0,13.99,0.0,0.09,Y,5
7402,EbdLEF5p-GsRh,ICXolQ5f-dnLG,BiiskElT-IXDL,25.0,63000.0,Aluguel,3.0,Médico,A,8900.0,7.29,0.0,0.14,N,3
7403,dIjuJtvc-qvpc,YgyvEHgY-DDrJ,RDI6pDM6-ip7c,22.0,40000.0,Aluguel,1.0,Educativo,B,16000.0,8.88,1.0,0.4,N,3
7404,eJgrBtmu-w71v,O3FIwdsb-gpaa,p9rhGsin-wcIj,22.0,99000.0,Hipotecada,6.0,Empreendimento ,A,18000.0,8.9,0.0,0.18,N,3
7405,JKRCu6Gv-sHaE,CLrDSv67-tXFq,mPo4YsHS-W1i6,25.0,30000.0,Aluguel,0.0,Médico,C,4200.0,12.23,0.0,0.14,Y,4
7406,ON7C4ZyW-QtEy,OIk7q5cU-wtyF,RDdYOQKN-24MA,38.0,49853.0,Hipotecada,19.0,Educativo,D,12000.0,13.3,0.0,0.24,Y,11
7407,QK3ddd4d-Ium3,APlybzop-sWeg,cY9BMOUr-KO9S,22.0,71400.0,Aluguel,3.0,Empreendimento ,C,5000.0,12.99,0.0,0.07,Y,4
7408,epDpHbC1-Ax1Y,ozPeMOxW-j5xq,0Gmrs9PM-47cs,23.0,30996.0,Própria,2.0,Empreendimento ,B,5000.0,11.86,0.0,0.16,N,2
7409,CKvcxJo1-WSqg,iRtCPxxF-lm6x,M1kfZqPg-p5DD,38.0,81000.0,Hipotecada,0.0,Melhora do lar,B,11000.0,10.36,0.0,0.14,N,14
7410,r4xR5oMj-CWtD,pi2z8L3P-hWIg,mMDqMYCI-7H9D,26.0,180000.0,Própria,0.0,Melhora do lar,A,10000.0,8.0,0.0,0.06,N,4
7411,yijx0SaU-Uzke,LfrAjf0n-baBN,Ht956sg7-c7zl,23.0,42000.0,Própria,0.0,Pessoal,A,6000.0,5.42,0.0,0.14,N,2
7412,QDzE0OxA-xswe,3dA2Bw62-cZD1,6vbLTtuY-BpX3,28.0,48000.0,Hipotecada,4.0,Empreendimento ,B,3000.0,11.99,0.0,0.06,N,6
7413,rOZtFMH1-iriP,JDkuEvcp-2bcS,6WP82dqE-lzsS,23.0,85000.0,Hipotecada,8.0,Pagamento de débitos,C,5000.0,14.35,0.0,0.06,Y,2
7414,KHgir2CN-YsqC,iusRTzBO-2Dba,xegOGnee-5clE,34.0,56400.0,Hipotecada,2.0,Pagamento de débitos,A,7000.0,7.9,0.0,0.12,N,10
7415,7Hy6dcCi-cbiX,00j455yG-vFTy,dmQzQscD-1FJJ,29.0,260000.0,Hipotecada,0.0,Melhora do lar,B,20000.0,10.37,0.0,0.08,N,6
7416,E0rk0L3n-ETpg,aO3R6ecT-KAgj,DbZKa32j-yIv2,22.0,32500.0,Hipotecada,5.0,Pagamento de débitos,B,14500.0,11.99,0.0,0.45,N,4
7417,9Mkp2Pgv-d3Jc,fB7xvgNS-CkSl,9DwzH7ik-cLaH,26.0,61200.0,Própria,4.0,Melhora do lar,C,1500.0,12.84,0.0,0.02,Y,2
7418,ofCJlfUM-iJld,8b2j3Lku-Lr2v,IaqRDgns-zX6T,26.0,54000.0,Aluguel,0.0,Médico,D,13200.0,14.91,1.0,0.24,Y,2
7419,wudEPH1x-5Hps,sXdrNq0I-qs14,iNFp7CBM-Rtk9,31.0,86000.0,Aluguel,1.0,Pagamento de débitos,D,25000.0,16.0,1.0,0.29,Y,5
7420,TGC1jeO8-koc3,EOt0dwUm-xNZU,xBRThjcI-AGhr,22.0,38004.0,Aluguel,2.0,Pagamento de débitos,B,8000.0,11.36,0.0,0.21,N,3
7421,s0ddQfqs-TpvF,Rd6LtZIw-z2wP,xGW90eA3-XEW9,25.0,36000.0,Aluguel,0.0,Empreendimento ,C,12500.0,11.72,1.0,0.35,N,4
7422,MgZnG3rw-DyPJ,tRTw9r7k-j524,JxXQYSc9-OtPO,23.0,38850.0,Aluguel,0.0,Educativo,C,4000.0,12.72,0.0,0.1,Y,2
7423,gefYdKAQ-8HUH,80bGsnfi-KLiP,thH5WQWe-XPBI,30.0,36996.0,Aluguel,5.0,Educativo,A,10000.0,8.9,0.0,0.27,N,6
7424,iNdoWHYo-ZFDf,NiM2jmq0-tpH4,CxX24FnB-IivX,42.0,47000.0,Aluguel,2.0,Médico,B,25000.0,12.18,1.0,0.53,N,15
7425,kaAULhYE-ABf7,tNzkp7Qu-TGTO,tIlRXux3-ARff,26.0,64000.0,Aluguel,3.0,Pagamento de débitos,A,9000.0,6.03,0.0,0.14,N,2
7426,RT3JozDJ-iBn2,3GZuxc3q-WK8c,GqfETdN9-MZsy,26.0,47000.0,Aluguel,5.0,Pessoal,C,9500.0,12.87,0.0,0.2,N,4
7427,hcG5Ae9q-bWhc,CIpiPAR4-jBhs,snjdS2IH-jtCW,27.0,132000.0,Aluguel,4.0,Pagamento de débitos,A,18000.0,8.49,0.0,0.14,N,9
7428,q89NkdqY-anQQ,2fzIRNoB-zv92,h486SxuX-bwaK,27.0,100000.0,Hipotecada,0.0,Melhora do lar,A,5000.0,8.07,0.0,0.05,N,10
7429,J9vBvHiJ-AF6C,bC20qlNO-JKei,qC5HHfBw-eLcl,23.0,60000.0,Aluguel,1.0,Educativo,B,4000.0,11.83,0.0,0.07,N,3
7430,pW7ia6fO-MoH6,p9grzIuc-blle,QfylAeQr-A9BJ,26.0,66948.0,Própria,11.0,Pessoal,B,20000.0,10.95,0.0,0.3,N,4
7431,F9btgjPR-fdB6,4EGyHR1I-sc36,vHBwa5Bf-U3go,24.0,76000.0,Hipotecada,8.0,Educativo,B,13500.0,9.99,0.0,0.18,N,4
7432,pC2MznEB-XXWA,vZ4B2hYS-wq4k,zeASLEoQ-GJZA,25.0,68000.0,Própria,8.0,Melhora do lar,B,6000.0,12.42,0.0,0.09,N,4
7433,q56N8RTk-K3Lu,RMx9oLRH-RFv4,MAhkBvHb-nTYq,22.0,75000.0,Hipotecada,6.0,Médico,B,25000.0,9.25,0.0,0.33,N,2
7434,rNh1RBmP-P8ic,FaTgncti-M6sn,IBhRiXRh-Lxjr,39.0,24000.0,Aluguel,9.0,Educativo,B,5000.0,11.14,0.0,0.21,N,12
7435,5tK3rLWc-tHr4,u5ovkYkm-uSIW,JST9ZmuW-UWaa,24.0,33000.0,Própria,9.0,Empreendimento ,C,8000.0,14.26,0.0,0.24,Y,3
7436,3Xh3vcSe-a9qp,Tr40KtaC-SIMc,csba4qEQ-hdAs,34.0,102000.0,Aluguel,4.0,Educativo,E,8400.0,17.19,0.0,0.08,Y,10
7437,HJuMPTgg-Z8Ff,TPMN28vS-o55W,WWJOnG6r-gzRW,29.0,75000.0,Aluguel,2.0,Pagamento de débitos,A,7200.0,7.9,0.0,0.1,N,10
7438,KNa1PRqi-SSO7,UmHxafKA-iEEg,Fm0Kf6lw-au08,37.0,55000.0,Aluguel,19.0,Pagamento de débitos,B,30000.0,9.91,1.0,0.55,N,15
7439,ih15otc5-TQnh,OFvYeU5z-brWU,COyy0Htf-3ggG,26.0,34000.0,Aluguel,3.0,Pessoal,D,5500.0,16.89,0.0,0.16,Y,2
7440,iK0sFzCA-mmAq,rIqOTE3F-HWel,gCAmG7QS-SARj,26.0,52000.0,Própria,10.0,Pessoal,A,10000.0,8.9,0.0,0.19,N,3
7441,R6Ae2vKS-FNg5,10D1gtwd-sZm9,JHAnos6A-9sZQ,28.0,110000.0,Hipotecada,3.0,Empreendimento ,A,11000.0,5.79,0.0,0.1,N,5
7442,nCuCZYni-eXxK,8Mnvq9pZ-rhCf,7a4KIL5C-KrsK,21.0,60000.0,Aluguel,5.0,Médico,B,24000.0,10.75,1.0,0.4,N,2
7443,kQOiBpeI-1cCY,bHZmkh6w-GLYp,Xi9kGu51-faoj,22.0,62000.0,Hipotecada,2.0,Educativo,D,7500.0,13.87,0.0,0.12,N,3
7444,HPqdv7EQ-ka7f,Op0InSiM-t0Mi,cI3jAunL-CwGX,38.0,76000.0,Hipotecada,4.0,Pessoal,A,9000.0,5.99,0.0,0.12,N,12
7445,IifnDDwn-mOn0,u1w56gGq-opQb,kXWdNt3n-qGqQ,25.0,44000.0,Aluguel,5.0,Médico,A,2400.0,7.66,0.0,0.05,N,4
7446,LCqu6ScG-fE5a,9pS2Wbcd-fOxY,qpdCCxv7-FjJT,30.0,44000.0,Aluguel,0.0,Médico,A,2000.0,7.29,0.0,0.05,N,8
7447,DO2HiU89-nnbh,jGqpp0Hp-p3FC,r4TcP3WN-d8Nl,30.0,46000.0,Aluguel,5.0,Pagamento de débitos,A,8000.0,7.14,0.0,0.17,N,10
7448,bWNHnDiA-YPI0,3fPMkWfS-WqLx,b5gzm5an-nXNo,34.0,60000.0,Aluguel,3.0,Empreendimento ,A,12000.0,6.92,0.0,0.2,N,9
7449,rN16Se11-ZkmN,59UyB8D5-OSKC,oGrYhkJp-o04B,25.0,84000.0,Hipotecada,8.0,Pessoal,B,8500.0,11.83,0.0,0.1,N,3
7450,SPZUEiXe-2fIu,kiACYlb1-ZJgN,d8KkUgvP-tKp3,21.0,46000.0,Própria,5.0,Empreendimento ,D,10000.0,14.74,0.0,0.22,Y,3
7451,MsRzF2DL-NOEh,Ex78cfIc-0JQS,hZp8isxI-6bwD,23.0,48000.0,Aluguel,2.0,Pagamento de débitos,B,15000.0,10.75,1.0,0.31,N,3
7452,A9vKpDcP-jMv7,seTQS5Bu-QaKW,FRZJKfjh-T9kF,25.0,39896.0,Hipotecada,0.0,Médico,A,9250.0,9.63,1.0,0.23,N,3
7453,5w2zI0ok-a4SW,BQl08uWD-ZfTt,xk0jtudp-Wxxz,29.0,108000.0,Aluguel,0.0,Pessoal,D,24250.0,16.0,1.0,0.22,N,9
7454,RDqOGHaH-LfFd,Iik2r6fU-iH36,pq6DSnUJ-62F8,27.0,43680.0,Hipotecada,3.0,Pagamento de débitos,B,7000.0,10.65,0.0,0.16,N,10
7455,izAyFbkS-98zb,Kjsb36hU-JOt5,syvzs72W-DXQp,39.0,40000.0,Aluguel,5.0,Pessoal,D,6000.0,14.54,0.0,0.15,N,16
7456,56qQGIT5-gUrk,4q2opuOe-pdaM,lEuhSSGw-sxh4,28.0,55704.0,Hipotecada,12.0,Pagamento de débitos,A,8400.0,7.51,0.0,0.15,N,9
7457,I2c8p1J5-Fydp,zWWXsi70-29Nr,tjNihlIC-PHSe,24.0,75000.0,Aluguel,4.0,Empreendimento ,B,6400.0,10.36,0.0,0.09,N,4
7458,kb8PoJ3g-bW2y,Cfj3gFcJ-jXrz,gvCAYSBe-Xrbv,39.0,42000.0,Aluguel,2.0,Pessoal,F,6000.0,17.58,1.0,0.14,N,12
7459,UD9aRgwG-Wcll,TsM9Sbzt-8705,mYKyILok-gDtA,31.0,60000.0,Hipotecada,5.0,Empreendimento ,F,19400.0,18.53,0.0,0.32,Y,10
7460,mpqb1Gyb-lI5P,pPGnMhfR-sxy8,ss0T6I01-1Trj,22.0,53000.0,Hipotecada,0.0,Pagamento de débitos,B,4000.0,10.39,0.0,0.08,N,2
7461,fia8z4F8-nXT2,TXlRQy7g-9kOZ,2QCenHxE-u0wC,27.0,31200.0,Aluguel,3.0,Educativo,C,10000.0,13.99,1.0,0.32,N,10
7462,rkYXaXdp-WM2l,uxy8rE1D-GOxH,xXKu3Iuv-Yoaz,22.0,24000.0,Própria,3.0,Empreendimento ,B,2500.0,10.59,0.0,0.1,N,2
7463,xiUskQOC-Xd6Q,kCSKsJil-7lBJ,xMEYdguM-h4Nj,70.0,48000.0,Aluguel,0.0,Médico,A,15000.0,6.99,1.0,0.31,N,24
7464,GgwfeF3I-6fNi,tO05MvFa-8phP,512TteZI-jpiW,26.0,37000.0,Aluguel,0.0,Empreendimento ,A,6825.0,7.49,0.0,0.18,N,2
7465,g3kXj5YT-0fvm,HKMdwCTx-mqHB,c58jTSdg-GODa,25.0,43500.0,Aluguel,0.0,Médico,A,4500.0,6.76,0.0,0.1,N,2
7466,Px70y0hB-2oWQ,1kQ3Wnul-Gron,AawzJWPq-GWYs,33.0,48000.0,Aluguel,4.0,Pagamento de débitos,B,3600.0,11.99,0.0,0.07,N,10
7467,mlvIZY3F-gzCu,APfH4Osv-5nxk,g9pAixTH-LEpb,21.0,9600.0,Aluguel,4.0,Melhora do lar,D,2000.0,15.99,1.0,0.21,N,3
7468,7z3AiLcF-nP2l,gIAvNifD-dESo,gPkpSwkX-4dcy,29.0,70000.0,Aluguel,13.0,Educativo,A,8000.0,7.49,0.0,0.11,N,5
7469,J0Puob3s-q9HQ,MNTSPrcj-g25u,agE6tRuf-t4ZK,23.0,38400.0,Hipotecada,5.0,Educativo,A,10000.0,7.14,0.0,0.26,N,3
7470,iOA19hQG-OGQc,5tviMJKh-LMGe,1MKqyesJ-FhFL,29.0,34444.0,Aluguel,5.0,Educativo,C,5600.0,13.49,0.0,0.16,Y,7
7471,y1kyxNCF-kxHO,TKdzqZhE-oFs8,I5ry1qd5-0Blc,30.0,79820.0,Aluguel,4.0,Educativo,C,14400.0,13.49,0.0,0.18,N,6
7472,RrrQjZNp-XXlf,WZXeM7MT-EYwD,EBBJvFJz-WTe5,21.0,23916.0,Aluguel,2.0,Educativo,B,4500.0,9.62,0.0,0.19,N,4
7473,IpwdEW7E-Ijel,dqqJXrt2-BhyK,AJWPglS6-quAz,36.0,30000.0,Aluguel,0.0,Educativo,B,9000.0,12.18,0.0,0.3,N,17
7474,3P50kLFU-fnvI,2Bp2NKUC-Fha9,yw8yxYZw-x5jf,24.0,72000.0,Hipotecada,8.0,Pessoal,A,12000.0,6.03,0.0,0.17,N,2
7475,iUy9O7NA-mCMK,bYe4bCd9-jDUT,Ed8bHqNs-5ixr,23.0,30000.0,Aluguel,4.0,Pagamento de débitos,C,13000.0,13.57,1.0,0.43,Y,2
7476,cryKDZlw-TKmH,eUBTTnrd-8Qci,57I2m4S0-12Rq,28.0,26000.0,Própria,3.0,Melhora do lar,A,2500.0,7.49,0.0,0.1,N,8
7477,kwW26rub-wjq0,BoXzQbPf-dboS,H9hoy0s6-Wfty,45.0,125000.0,Hipotecada,0.0,Melhora do lar,A,12000.0,6.03,0.0,0.1,N,14
7478,sLxJKxDN-t4F8,6MhpXdLS-DdRT,QWy7T376-i7p7,23.0,98800.0,Hipotecada,7.0,Empreendimento ,B,1000.0,11.49,0.0,0.01,N,3
7479,9FDgG2cX-IewS,0iLg2FsJ-ded8,7AlQ4b4y-1680,50.0,85000.0,Aluguel,1.0,Melhora do lar,C,17500.0,13.49,0.0,0.21,N,17
7480,8XUUq7ht-R4SN,0Pql1Qn1-1csB,1dKRQluJ-57S8,23.0,57000.0,Aluguel,4.0,Pagamento de débitos,A,12000.0,8.94,0.0,0.21,N,2
7481,DlblQonR-JJUI,iP8WXlrg-NppX,eTvmrpLB-G72B,25.0,130000.0,Hipotecada,0.0,Melhora do lar,A,6325.0,6.54,0.0,0.05,N,3
7482,u3z4AQsj-jJdD,uy4suaCi-NtQ8,KeUAsD19-D60h,40.0,81000.0,Hipotecada,10.0,Melhora do lar,A,20000.0,6.17,0.0,0.25,N,14
7483,cLHA48Gv-u7lG,TIZi8ysF-mnCM,fnYgFKLh-CJvc,22.0,40000.0,Aluguel,1.0,Médico,B,6000.0,12.69,0.0,0.15,N,4
7484,HENDND3g-wtXk,RqX9vjf8-cUDG,xf42C0UX-dzTW,25.0,48000.0,Hipotecada,6.0,Empreendimento ,A,3200.0,6.99,0.0,0.07,N,2
7485,MLhXGamu-cRrG,awPu8vU0-diFM,9WliRICX-WA1I,28.0,95000.0,Hipotecada,5.0,Pessoal,A,5000.0,7.88,0.0,0.05,N,7
7486,xsFXp7hD-47n8,MY8I3g5U-z7qM,W2QEcWhJ-Jnvz,27.0,50000.0,Hipotecada,1.0,Empreendimento ,A,6500.0,7.74,0.0,0.13,N,6
7487,SS3rkyx0-nBIp,ySB6DjKG-HlYZ,PGWKrApa-x9Kj,25.0,50000.0,Aluguel,7.0,Educativo,E,8500.0,15.7,0.0,0.17,N,4
7488,Fqi8Fd3e-dyMr,bs29RWxE-iEiI,6vzgktEa-TcC5,21.0,36000.0,Hipotecada,5.0,Médico,B,1000.0,12.42,0.0,0.03,N,2
7489,dyau0gDT-8Yvx,quPPtAgv-LFRZ,GaQiP63h-COiQ,23.0,57750.0,Aluguel,3.0,Educativo,A,8000.0,7.49,0.0,0.14,N,3
7490,bM4UQ78m-2lYz,L2gQe9OY-zvf9,0GkS6TJc-6ZZZ,22.0,36996.0,Aluguel,0.0,Médico,A,5000.0,5.42,0.0,0.14,N,2
7491,B2CaFJ9L-fWHa,HmnbdFmD-btRX,nekab809-Nw82,23.0,65000.0,Hipotecada,7.0,Educativo,A,4000.0,7.75,0.0,0.06,N,2
7492,ymhdOzvs-UbfG,2DpUpkLI-ZTrp,fdOHk1J3-qULC,31.0,42000.0,Própria,0.0,Melhora do lar,B,7200.0,9.99,0.0,0.17,N,8
7493,qqDw6fox-8Mst,i5HFOpUe-tXuk,ZeUP5aUO-TJ7k,25.0,77700.0,Aluguel,2.0,Educativo,B,14000.0,10.99,0.0,0.18,N,2
7494,JWUKNphH-79WI,wPSArs3v-l9DJ,nl02xY8k-xfGg,24.0,63000.0,Aluguel,3.0,Empreendimento ,C,11500.0,14.79,0.0,0.18,N,2
7495,TjgAvELU-8Jnl,89IKJorl-PpDa,gKOohbtn-7FkX,33.0,35000.0,Hipotecada,2.0,Educativo,A,6000.0,5.42,0.0,0.17,N,10
7496,upn45zM9-MeQS,kQJKh1qN-jImr,oFwq719h-bH56,29.0,87204.0,Hipotecada,7.0,Médico,A,10000.0,9.32,0.0,0.11,N,8
7497,1TeCZtzp-sjBm,1hWPZZzM-kAIB,h6UbcwEC-2g5s,22.0,60000.0,Hipotecada,6.0,Empreendimento ,D,24250.0,15.31,0.0,0.4,Y,2
7498,6hmqv5ho-8p4w,UQ5ahSsP-cmyp,3sRi6o4S-P8XP,36.0,32000.0,Aluguel,2.0,Médico,E,2400.0,18.79,1.0,0.07,N,14
7499,X4fCIsOH-diz7,sFvxyxCC-YNRo,TgJYcl3Z-FhxE,28.0,63000.0,Hipotecada,1.0,Melhora do lar,B,11500.0,9.99,0.0,0.18,N,8
7500,bp8FK6Ri-rbTm,y0YW6oXv-nPQw,HtCt0BSh-3x6w,24.0,50000.0,Aluguel,3.0,Médico,C,6625.0,11.22,0.0,0.13,N,2
7501,Y2DlocYD-MCYC,K2PrZear-M3vO,0dNiFHs0-ibwN,25.0,95000.0,Hipotecada,4.0,Educativo,A,6500.0,7.14,0.0,0.07,N,3
7502,GGgdX9f8-WJFW,WkYTqqiW-XMAC,2WDO7chv-Tbf6,27.0,180000.0,Aluguel,4.0,Pessoal,B,8000.0,10.37,0.0,0.04,N,5
7503,xnNKBWFn-SL0B,w3KMdkZH-HLTG,vSXjtQ0L-GRgR,28.0,48528.0,Hipotecada,12.0,Educativo,A,10000.0,6.99,0.0,0.21,N,9
7504,1sIbuD59-o8GB,XxjH6P7T-Lij4,Tu2KeRi4-v9xF,25.0,60000.0,Aluguel,9.0,Médico,C,8400.0,13.99,0.0,0.14,Y,3
7505,mT1InKn4-gAyP,Dl5ORYGM-mfz1,GlGBZsi3-xSvb,33.0,80000.0,Hipotecada,9.0,Empreendimento ,B,6000.0,11.11,0.0,0.07,N,7
7506,78zlk4tL-wJ2z,ZB973pIP-M5zi,kfPjUzIr-FlLn,29.0,75840.0,Própria,5.0,Melhora do lar,G,25000.0,21.27,1.0,0.33,N,6
7507,wCFCs0NE-Oonj,WujWCTSA-Nohm,SrclEx5l-x22m,27.0,42504.0,Aluguel,2.0,Pagamento de débitos,B,7200.0,10.59,0.0,0.17,N,6
7508,KGPXwWUu-iioT,BDrIsfea-GJSa,xyl313my-mukb,28.0,13500.0,Própria,0.0,Empreendimento ,A,6700.0,9.63,1.0,0.5,N,8
7509,fBPBudtx-zkHQ,NWoDXvZ3-GlZs,987o6yun-hNWM,22.0,95000.0,Hipotecada,3.0,Pagamento de débitos,B,7200.0,11.49,0.0,0.08,N,2
7510,QLspr5aA-2zEt,ALLYGM1l-pBu4,eODP9ttm-zqPw,26.0,65004.0,Aluguel,7.0,Pagamento de débitos,B,20000.0,11.99,1.0,0.31,N,2
7511,fG64lGrk-2P7X,wUAC73g9-Nx3v,OGLLwftJ-9dX6,31.0,175000.0,Hipotecada,3.0,Educativo,E,7500.0,19.69,0.0,0.04,N,9
7512,1xN2APxO-PMwu,PQ1i7kgN-qDPA,DRCEefli-fK8v,36.0,30996.0,Aluguel,2.0,Pessoal,C,5500.0,12.53,0.0,0.18,Y,15
7513,5E27Ndf7-KzeF,jT6K6dMj-gurZ,YizRKgea-NqQK,22.0,38000.0,Aluguel,2.0,Pagamento de débitos,F,6400.0,20.62,1.0,0.17,N,3
7514,JFM5XBYk-asRK,yplBLntZ-6swx,exyHD1n2-yI7X,25.0,100505.0,Própria,9.0,Melhora do lar,B,35000.0,11.99,0.0,0.35,N,3
7515,hesswmo8-kzO3,3dO0COE9-2LEg,vhyC8EqJ-Ap1Y,22.0,79000.0,Hipotecada,6.0,Educativo,B,10000.0,10.99,0.0,0.13,N,2
7516,Mg29Ebsz-LmRP,y7NMdL62-cedz,nZKLnsAZ-F7sb,26.0,34000.0,Aluguel,5.0,Empreendimento ,C,10000.0,13.11,1.0,0.29,Y,3
7517,kXNQRev9-lNJH,TIJAYfiT-ZS2q,HqgPgavC-KcQn,28.0,80000.0,Hipotecada,1.0,Melhora do lar,D,20000.0,13.24,0.0,0.25,N,8
7518,DMv5OPi8-D4Ra,lQQdoZWQ-YP37,mirAOjsW-NOnD,24.0,113000.0,Hipotecada,8.0,Empreendimento ,A,2100.0,7.4,0.0,0.02,N,3
7519,iGGi4yNq-FEcY,DFEJkwL0-TPhm,xAhJsjAI-oTPI,22.0,34000.0,Aluguel,4.0,Médico,D,3800.0,18.25,1.0,0.11,Y,4
7520,noB4DwD0-lpKb,ksAZtUzo-yF5m,GZKDnSHl-TTee,22.0,38400.0,Aluguel,4.0,Educativo,C,3500.0,13.99,0.0,0.09,N,3
7521,ZPrikeyH-IKjN,gvRvit3Y-PUOA,zbuhftXn-6AWa,34.0,18000.0,Aluguel,4.0,Médico,C,2400.0,14.79,0.0,0.13,N,10
7522,T4AjGtf1-9HeF,oOIZBQTj-oY8K,wpJqeBoA-U566,23.0,78000.0,Aluguel,0.0,Melhora do lar,A,5000.0,6.62,1.0,0.06,N,4
7523,jjMApebZ-97SW,e9XIzezp-0jw6,pZbgjTWU-xNer,22.0,83000.0,Aluguel,6.0,Pagamento de débitos,B,12000.0,11.71,0.0,0.14,N,4
7524,hs0uWcGt-zbcn,6qjHgyMW-tNrz,7Khy1lU1-lDw9,29.0,29780.0,Aluguel,2.0,Pessoal,D,1500.0,12.86,1.0,0.05,Y,10
7525,YdR68lEJ-9Zd4,kxEOmNiH-zGwF,cQSuo2Fg-KH2U,24.0,79000.0,Aluguel,9.0,Pagamento de débitos,D,25000.0,14.96,1.0,0.32,Y,4
7526,lim7E2Fz-59fR,ZzjoGfqw-KJdD,nibmdHCU-BC2B,21.0,35000.0,Aluguel,3.0,Médico,B,6400.0,12.69,0.0,0.18,N,4
